d_A025,d_A026,d_A001,A025-001,A025-A026-008,A025-A026-007,A025-A026-014,A025-A026-012,A025-A026-011,A025-009,A025-002,A026-A009-001,A026-A009-002,A026-A009-005,A025-A026-027,A026-A089-001,A026-A089-002,A025-A026-006,A026-A009-006,A025-A026-010,A026-A001-003,A026-A001-001,A026-A001-002,A026-A001-004
0001-20091220-75-1975-1-4411,5,,,,,,,,,,191,仮払消費税等,account,debit,14,ISO4217:JPY,2009-12-20,tax,,,,,
0001-20091220-75-1975-1-4411,5,1,,,,,,,,,,,,,,,,,,account sub,10,札幌,部門
0001-20091220-75-1975-1-4411,6,,,,,,,,,,740,車両費,account,debit,381,ISO4217:JPY,2009-12-20,proposed,駐車代,,,,
0001-20091220-75-1975-1-4411,6,1,,,,,,,,,,,,,,,,,,account sub,10,札幌,部門
0001-20091220-75-1975-1-4411,7,,,,,,,,,,191,仮払消費税等,account,debit,19,ISO4217:JPY,2009-12-20,tax,,,,,
0001-20091220-75-1975-1-4411,7,1,,,,,,,,,,,,,,,,,,account sub,10,札幌,部門
0001-20091220-76-1976-1-4413,,,0001-20091220-76-1976-1-4413,entries,1976-4413,2008-08-19,manual,gj,General,76,,,,,,,,,,,,,
0001-20091220-76-1976-1-4413,1,,,,,,,,,,754,事務用消耗品費,account,debit,6000,ISO4217:JPY,2009-12-20,proposed,カウンター料金,,,,
0001-20091220-76-1976-1-4413,1,1,,,,,,,,,,,,,,,,,,account sub,50,九州,部門
0001-20091220-76-1976-1-4413,2,,,,,,,,,,191,仮払消費税等,account,debit,300,ISO4217:JPY,2009-12-20,tax,,,,,
0001-20091220-76-1976-1-4413,2,1,,,,,,,,,,,,,,,,,,account sub,50,九州,部門
0001-20091220-76-1976-1-4413,3,,,,,,,,,,322,未払金,account,credit,6300,ISO4217:JPY,2009-12-20,proposed,カウンター料金,,,,
0001-20091220-76-1976-1-4413,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091220-80-1977-1-4415,,,0001-20091220-80-1977-1-4415,entries,1977-4415,2008-08-19,manual,gj,General,80,,,,,,,,,,,,,
0001-20091220-80-1977-1-4415,1,,,,,,,,,,724,福利厚生費,account,debit,397500,ISO4217:JPY,2009-12-20,proposed,会費支払い,,,,
0001-20091220-80-1977-1-4415,1,1,,,,,,,,,,,,,,,,,,account sub,30,名古屋,部門
0001-20091220-80-1977-1-4415,2,,,,,,,,,,191,仮払消費税等,account,debit,19875,ISO4217:JPY,2009-12-20,tax,,,,,
0001-20091220-80-1977-1-4415,2,1,,,,,,,,,,,,,,,,,,account sub,30,名古屋,部門
0001-20091220-80-1977-1-4415,3,,,,,,,,,,322,未払金,account,credit,417375,ISO4217:JPY,2009-12-20,proposed,会費支払い,,,,
0001-20091220-80-1977-1-4415,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091220-80-1977-1-4415,4,,,,,,,,,,737,消耗品費,account,debit,9320,ISO4217:JPY,2009-12-20,proposed,ファイル等,,,,
0001-20091220-80-1977-1-4415,4,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091220-80-1977-1-4415,5,,,,,,,,,,191,仮払消費税等,account,debit,465,ISO4217:JPY,2009-12-20,tax,,,,,
0001-20091220-80-1977-1-4415,5,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091220-80-1977-1-4415,6,,,,,,,,,,322,未払金,account,credit,240344,ISO4217:JPY,2009-12-20,proposed,ファイル等,,,,
0001-20091220-80-1977-1-4415,6,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091220-80-1977-1-4415,7,,,,,,,,,,737,消耗品費,account,debit,210161,ISO4217:JPY,2009-12-20,proposed,飲料水,,,,
0001-20091220-80-1977-1-4415,7,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091220-80-1977-1-4415,8,,,,,,,,,,191,仮払消費税等,account,debit,10508,ISO4217:JPY,2009-12-20,tax,,,,,
0001-20091220-80-1977-1-4415,8,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091220-80-1977-1-4415,9,,,,,,,,,,737,消耗品費,account,debit,9420,ISO4217:JPY,2009-12-20,proposed,名刺代,,,,
0001-20091220-80-1977-1-4415,9,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091220-80-1977-1-4415,10,,,,,,,,,,191,仮払消費税等,account,debit,470,ISO4217:JPY,2009-12-20,tax,,,,,
0001-20091220-80-1977-1-4415,10,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091220-97-1978-1-4417,,,0001-20091220-97-1978-1-4417,entries,1978-4417,2008-08-19,manual,gj,General,97,,,,,,,,,,,,,
0001-20091220-97-1978-1-4417,1,,,,,,,,,,754,事務用消耗品費,account,debit,37359,ISO4217:JPY,2009-12-20,proposed,コピー代,,,,
0001-20091220-97-1978-1-4417,1,1,,,,,,,,,,,,,,,,,,account sub,30,名古屋,部門
0001-20091220-97-1978-1-4417,2,,,,,,,,,,191,仮払消費税等,account,debit,1867,ISO4217:JPY,2009-12-20,tax,,,,,
0001-20091220-97-1978-1-4417,2,1,,,,,,,,,,,,,,,,,,account sub,30,名古屋,部門
0001-20091220-97-1978-1-4417,3,,,,,,,,,,322,未払金,account,credit,39226,ISO4217:JPY,2009-12-20,proposed,コピー代,,,,
0001-20091220-97-1978-1-4417,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091220-98-1979-1-4419,,,0001-20091220-98-1979-1-4419,entries,1979-4419,2008-08-19,manual,gj,General,98,,,,,,,,,,,,,
0001-20091220-98-1979-1-4419,1,,,,,,,,,,754,事務用消耗品費,account,debit,9580,ISO4217:JPY,2009-12-20,proposed,事務用品,,,,
0001-20091220-98-1979-1-4419,1,1,,,,,,,,,,,,,,,,,,account sub,30,名古屋,部門
0001-20091220-98-1979-1-4419,2,,,,,,,,,,191,仮払消費税等,account,debit,478,ISO4217:JPY,2009-12-20,tax,,,,,
0001-20091220-98-1979-1-4419,2,1,,,,,,,,,,,,,,,,,,account sub,30,名古屋,部門
0001-20091220-98-1979-1-4419,3,,,,,,,,,,322,未払金,account,credit,10058,ISO4217:JPY,2009-12-20,proposed,事務用品,,,,
0001-20091220-98-1979-1-4419,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091221-114-2001-1-4463,,,0001-20091221-114-2001-1-4463,entries,2001-4463,2008-08-19,manual,gj,General,114,,,,,,,,,,,,,
0001-20091221-114-2001-1-4463,1,,,,,,,,,,739,新聞図書費,account,debit,2540,ISO4217:JPY,2009-12-21,proposed,新聞代,,,,
0001-20091221-114-2001-1-4463,1,1,,,,,,,,,,,,,,,,,,account sub,40,大阪,部門
0001-20091221-114-2001-1-4463,2,,,,,,,,,,191,仮払消費税等,account,debit,126,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-114-2001-1-4463,2,1,,,,,,,,,,,,,,,,,,account sub,40,大阪,部門
0001-20091221-114-2001-1-4463,3,,,,,,,,,,111,現金,account,credit,5673,ISO4217:JPY,2009-12-21,proposed,新聞代,,,,
0001-20091221-114-2001-1-4463,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091221-114-2001-1-4463,4,,,,,,,,,,739,新聞図書費,account,debit,2864,ISO4217:JPY,2009-12-21,proposed,新聞代,,,,
0001-20091221-114-2001-1-4463,4,1,,,,,,,,,,,,,,,,,,account sub,40,大阪,部門
0001-20091221-114-2001-1-4463,5,,,,,,,,,,191,仮払消費税等,account,debit,143,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-114-2001-1-4463,5,1,,,,,,,,,,,,,,,,,,account sub,40,大阪,部門
0001-20091221-126-2002-1-4465,,,0001-20091221-126-2002-1-4465,entries,2002-4465,2008-08-19,manual,gj,General,126,,,,,,,,,,,,,
0001-20091221-126-2002-1-4465,1,,,,,,,,,,738,租税公課,account,debit,40000,ISO4217:JPY,2009-12-21,proposed,収入印紙,,,,
0001-20091221-126-2002-1-4465,1,1,,,,,,,,,,,,,,,,,,account sub,20,東京,部門
0001-20091221-126-2002-1-4465,2,,,,,,,,,,111,現金,account,credit,40000,ISO4217:JPY,2009-12-21,proposed,収入印紙,,,,
0001-20091221-126-2002-1-4465,2,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091221-132-2003-1-4467,,,0001-20091221-132-2003-1-4467,entries,2003-4467,2008-08-19,manual,gj,General,132,,,,,,,,,,,,,
0001-20091221-132-2003-1-4467,1,,,,,,,,,,736,水道光熱費,account,debit,139580,ISO4217:JPY,2009-12-21,proposed,電気代,,,,
0001-20091221-132-2003-1-4467,1,1,,,,,,,,,,,,,,,,,,account sub,40,大阪,部門
0001-20091221-132-2003-1-4467,2,,,,,,,,,,191,仮払消費税等,account,debit,6979,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-132-2003-1-4467,2,1,,,,,,,,,,,,,,,,,,account sub,40,大阪,部門
0001-20091221-132-2003-1-4467,3,,,,,,,,,,131,普通預金,account,credit,154675,ISO4217:JPY,2009-12-21,proposed,電気代,,,,
0001-20091221-132-2003-1-4467,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091221-132-2003-1-4467,3,2,,,,,,,,,,,,,,,,,,account sub,40,三菱東京　梅田,補助科目
0001-20091221-132-2003-1-4467,4,,,,,,,,,,736,水道光熱費,account,debit,7730,ISO4217:JPY,2009-12-21,proposed,水道代,,,,
0001-20091221-132-2003-1-4467,4,1,,,,,,,,,,,,,,,,,,account sub,40,大阪,部門
0001-20091221-132-2003-1-4467,5,,,,,,,,,,191,仮払消費税等,account,debit,386,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-132-2003-1-4467,5,1,,,,,,,,,,,,,,,,,,account sub,40,大阪,部門
0001-20091221-169-2004-1-4469,,,0001-20091221-169-2004-1-4469,entries,2004-4469,2008-08-19,manual,gj,General,169,,,,,,,,,,,,,
0001-20091221-169-2004-1-4469,1,,,,,,,,,,736,水道光熱費,account,debit,128524,ISO4217:JPY,2009-12-21,proposed,電気料,,,,
0001-20091221-169-2004-1-4469,1,1,,,,,,,,,,,,,,,,,,account sub,50,九州,部門
0001-20091221-169-2004-1-4469,2,,,,,,,,,,191,仮払消費税等,account,debit,6426,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-169-2004-1-4469,2,1,,,,,,,,,,,,,,,,,,account sub,50,九州,部門
0001-20091221-169-2004-1-4469,3,,,,,,,,,,131,普通預金,account,credit,142516,ISO4217:JPY,2009-12-21,proposed,電気料,,,,
0001-20091221-169-2004-1-4469,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091221-169-2004-1-4469,3,2,,,,,,,,,,,,,,,,,,account sub,50,福岡　北九州,補助科目
0001-20091221-169-2004-1-4469,4,,,,,,,,,,736,水道光熱費,account,debit,7206,ISO4217:JPY,2009-12-21,proposed,水道料,,,,
0001-20091221-169-2004-1-4469,4,1,,,,,,,,,,,,,,,,,,account sub,50,九州,部門
0001-20091221-169-2004-1-4469,5,,,,,,,,,,191,仮払消費税等,account,debit,360,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-169-2004-1-4469,5,1,,,,,,,,,,,,,,,,,,account sub,50,九州,部門
0001-20091221-25-1995-1-4451,,,0001-20091221-25-1995-1-4451,entries,1995-4451,2008-08-19,manual,gj,General,25,,,,,,,,,,,,,
0001-20091221-25-1995-1-4451,1,,,,,,,,,,726,旅費交通費,account,debit,53334,ISO4217:JPY,2009-12-21,proposed,旅費,,,,
0001-20091221-25-1995-1-4451,1,1,,,,,,,,,,,,,,,,,,account sub,10,札幌,部門
0001-20091221-25-1995-1-4451,2,,,,,,,,,,191,仮払消費税等,account,debit,2666,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-25-1995-1-4451,2,1,,,,,,,,,,,,,,,,,,account sub,10,札幌,部門
0001-20091221-25-1995-1-4451,3,,,,,,,,,,111,現金,account,credit,56000,ISO4217:JPY,2009-12-21,proposed,旅費,,,,
0001-20091221-25-1995-1-4451,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091221-3-1994-1-4449,,,0001-20091221-3-1994-1-4449,entries,1994-4449,2008-08-19,manual,gj,General,3,,,,,,,,,,,,,
0001-20091221-3-1994-1-4449,1,,,,,,,,,,724,福利厚生費,account,debit,28691,ISO4217:JPY,2009-12-21,proposed,宿泊代,,,,
0001-20091221-3-1994-1-4449,1,1,,,,,,,,,,,,,,,,,,account sub,10,札幌,部門
0001-20091221-3-1994-1-4449,2,,,,,,,,,,191,仮払消費税等,account,debit,1434,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-3-1994-1-4449,2,1,,,,,,,,,,,,,,,,,,account sub,10,札幌,部門
0001-20091221-3-1994-1-4449,3,,,,,,,,,,322,未払金,account,credit,30125,ISO4217:JPY,2009-12-21,proposed,宿泊代,,,,
0001-20091221-3-1994-1-4449,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091221-34-1996-1-4453,,,0001-20091221-34-1996-1-4453,entries,1996-4453,2008-08-19,manual,gj,General,34,,,,,,,,,,,,,
0001-20091221-34-1996-1-4453,1,,,,,,,,,,736,水道光熱費,account,debit,94721,ISO4217:JPY,2009-12-21,proposed,電気代,,,,
0001-20091221-34-1996-1-4453,1,1,,,,,,,,,,,,,,,,,,account sub,10,札幌,部門
0001-20091221-34-1996-1-4453,2,,,,,,,,,,191,仮払消費税等,account,debit,4736,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-34-1996-1-4453,2,1,,,,,,,,,,,,,,,,,,account sub,10,札幌,部門
0001-20091221-34-1996-1-4453,3,,,,,,,,,,131,普通預金,account,credit,103489,ISO4217:JPY,2009-12-21,proposed,電気代,,,,
0001-20091221-34-1996-1-4453,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091221-34-1996-1-4453,3,2,,,,,,,,,,,,,,,,,,account sub,10,北海道　駅前,補助科目
0001-20091221-34-1996-1-4453,4,,,,,,,,,,736,水道光熱費,account,debit,3840,ISO4217:JPY,2009-12-21,proposed,水道代,,,,
0001-20091221-34-1996-1-4453,4,1,,,,,,,,,,,,,,,,,,account sub,10,札幌,部門
0001-20091221-34-1996-1-4453,5,,,,,,,,,,191,仮払消費税等,account,debit,192,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-34-1996-1-4453,5,1,,,,,,,,,,,,,,,,,,account sub,10,札幌,部門
0001-20091221-64-1997-1-4455,,,0001-20091221-64-1997-1-4455,entries,1997-4455,2008-08-19,manual,gj,General,64,,,,,,,,,,,,,
0001-20091221-64-1997-1-4455,1,,,,,,,,,,736,水道光熱費,account,debit,215755,ISO4217:JPY,2009-12-21,proposed,電気料,,,,
0001-20091221-64-1997-1-4455,1,1,,,,,,,,,,,,,,,,,,account sub,20,東京,部門
0001-20091221-64-1997-1-4455,2,,,,,,,,,,191,仮払消費税等,account,debit,10787,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-64-1997-1-4455,2,1,,,,,,,,,,,,,,,,,,account sub,20,東京,部門
0001-20091221-64-1997-1-4455,3,,,,,,,,,,131,普通預金,account,credit,236088,ISO4217:JPY,2009-12-21,proposed,電気料,,,,
0001-20091221-64-1997-1-4455,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091221-64-1997-1-4455,3,2,,,,,,,,,,,,,,,,,,account sub,20,みずほ　本店,補助科目
0001-20091221-64-1997-1-4455,4,,,,,,,,,,736,水道光熱費,account,debit,9092,ISO4217:JPY,2009-12-21,proposed,水道料,,,,
0001-20091221-64-1997-1-4455,4,1,,,,,,,,,,,,,,,,,,account sub,20,東京,部門
0001-20091221-64-1997-1-4455,5,,,,,,,,,,191,仮払消費税等,account,debit,454,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-64-1997-1-4455,5,1,,,,,,,,,,,,,,,,,,account sub,20,東京,部門
0001-20091221-75-1998-1-4457,,,0001-20091221-75-1998-1-4457,entries,1998-4457,2008-08-19,manual,gj,General,75,,,,,,,,,,,,,
0001-20091221-75-1998-1-4457,1,,,,,,,,,,733,交際接待費,account,debit,7620,ISO4217:JPY,2009-12-21,proposed,忘年会会費,,,,
0001-20091221-75-1998-1-4457,1,1,,,,,,,,,,,,,,,,,,account sub,20,東京,部門
0001-20091221-75-1998-1-4457,2,,,,,,,,,,191,仮払消費税等,account,debit,380,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-75-1998-1-4457,2,1,,,,,,,,,,,,,,,,,,account sub,20,東京,部門
0001-20091221-75-1998-1-4457,3,,,,,,,,,,111,現金,account,credit,8000,ISO4217:JPY,2009-12-21,proposed,忘年会会費,,,,
0001-20091221-75-1998-1-4457,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091221-89-1999-1-4459,,,0001-20091221-89-1999-1-4459,entries,1999-4459,2008-08-19,manual,gj,General,89,,,,,,,,,,,,,
0001-20091221-89-1999-1-4459,1,,,,,,,,,,736,水道光熱費,account,debit,110700,ISO4217:JPY,2009-12-21,proposed,電気料,,,,
0001-20091221-89-1999-1-4459,1,1,,,,,,,,,,,,,,,,,,account sub,30,名古屋,部門
0001-20091221-89-1999-1-4459,2,,,,,,,,,,191,仮払消費税等,account,debit,5534,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-89-1999-1-4459,2,1,,,,,,,,,,,,,,,,,,account sub,30,名古屋,部門
0001-20091221-89-1999-1-4459,3,,,,,,,,,,131,普通預金,account,credit,126439,ISO4217:JPY,2009-12-21,proposed,電気料,,,,
0001-20091221-89-1999-1-4459,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091221-89-1999-1-4459,3,2,,,,,,,,,,,,,,,,,,account sub,30,三井　名古屋,補助科目
0001-20091221-89-1999-1-4459,4,,,,,,,,,,736,水道光熱費,account,debit,4730,ISO4217:JPY,2009-12-21,proposed,水道料,,,,
0001-20091221-89-1999-1-4459,4,1,,,,,,,,,,,,,,,,,,account sub,30,名古屋,部門
0001-20091221-89-1999-1-4459,5,,,,,,,,,,191,仮払消費税等,account,debit,236,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-89-1999-1-4459,5,1,,,,,,,,,,,,,,,,,,account sub,30,名古屋,部門
0001-20091221-89-1999-1-4459,6,,,,,,,,,,736,水道光熱費,account,debit,4990,ISO4217:JPY,2009-12-21,proposed,ガス代,,,,
0001-20091221-89-1999-1-4459,6,1,,,,,,,,,,,,,,,,,,account sub,30,名古屋,部門
0001-20091221-89-1999-1-4459,7,,,,,,,,,,191,仮払消費税等,account,debit,249,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-89-1999-1-4459,7,1,,,,,,,,,,,,,,,,,,account sub,30,名古屋,部門
0001-20091221-94-2000-1-4461,,,0001-20091221-94-2000-1-4461,entries,2000-4461,2008-08-19,manual,gj,General,94,,,,,,,,,,,,,
0001-20091221-94-2000-1-4461,1,,,,,,,,,,791,雑費,account,debit,5121,ISO4217:JPY,2009-12-21,proposed,しめ飾り他,,,,
0001-20091221-94-2000-1-4461,1,1,,,,,,,,,,,,,,,,,,account sub,30,名古屋,部門
0001-20091221-94-2000-1-4461,2,,,,,,,,,,191,仮払消費税等,account,debit,256,ISO4217:JPY,2009-12-21,tax,,,,,
0001-20091221-94-2000-1-4461,2,1,,,,,,,,,,,,,,,,,,account sub,30,名古屋,部門
0001-20091221-94-2000-1-4461,3,,,,,,,,,,111,現金,account,credit,5377,ISO4217:JPY,2009-12-21,proposed,しめ飾り他,,,,
0001-20091221-94-2000-1-4461,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091222-107-2013-1-4487,,,0001-20091222-107-2013-1-4487,entries,2013-4487,2008-08-19,manual,gj,General,107,,,,,,,,,,,,,
0001-20091222-107-2013-1-4487,1,,,,,,,,,,733,交際接待費,account,debit,22858,ISO4217:JPY,2009-12-22,proposed,忘年会会費3名,,,,
0001-20091222-107-2013-1-4487,1,1,,,,,,,,,,,,,,,,,,account sub,40,大阪,部門
0001-20091222-107-2013-1-4487,2,,,,,,,,,,191,仮払消費税等,account,debit,1142,ISO4217:JPY,2009-12-22,tax,,,,,
0001-20091222-107-2013-1-4487,2,1,,,,,,,,,,,,,,,,,,account sub,40,大阪,部門
0001-20091222-107-2013-1-4487,3,,,,,,,,,,111,現金,account,credit,24000,ISO4217:JPY,2009-12-22,proposed,忘年会会費3名,,,,
0001-20091222-107-2013-1-4487,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091222-131-2014-1-4489,,,0001-20091222-131-2014-1-4489,entries,2014-4489,2008-08-19,manual,gj,General,131,,,,,,,,,,,,,
0001-20091222-131-2014-1-4489,1,,,,,,,,,,742,諸会費,account,debit,24000,ISO4217:JPY,2009-12-22,proposed,会費,,,,
0001-20091222-131-2014-1-4489,1,1,,,,,,,,,,,,,,,,,,account sub,40,大阪,部門
0001-20091222-131-2014-1-4489,2,,,,,,,,,,131,普通預金,account,credit,24000,ISO4217:JPY,2009-12-22,proposed,会費,,,,
0001-20091222-131-2014-1-4489,2,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091222-131-2014-1-4489,2,2,,,,,,,,,,,,,,,,,,account sub,40,三菱東京　梅田,補助科目
0001-20091222-151-2015-1-4491,,,0001-20091222-151-2015-1-4491,entries,2015-4491,2008-08-19,manual,gj,General,151,,,,,,,,,,,,,
0001-20091222-151-2015-1-4491,1,,,,,,,,,,733,交際接待費,account,debit,28572,ISO4217:JPY,2009-12-22,proposed,忘年会会費3名,,,,
0001-20091222-151-2015-1-4491,1,1,,,,,,,,,,,,,,,,,,account sub,40,大阪,部門
0001-20091222-151-2015-1-4491,2,,,,,,,,,,191,仮払消費税等,account,debit,1428,ISO4217:JPY,2009-12-22,tax,,,,,
0001-20091222-151-2015-1-4491,2,1,,,,,,,,,,,,,,,,,,account sub,40,大阪,部門
0001-20091222-151-2015-1-4491,3,,,,,,,,,,111,現金,account,credit,30000,ISO4217:JPY,2009-12-22,proposed,忘年会会費3名,,,,
0001-20091222-151-2015-1-4491,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091222-166-2016-1-4493,,,0001-20091222-166-2016-1-4493,entries,2016-4493,2008-08-19,manual,gj,General,166,,,,,,,,,,,,,
0001-20091222-166-2016-1-4493,1,,,,,,,,,,791,雑費,account,debit,1800,ISO4217:JPY,2009-12-22,proposed,ダスキン代,,,,
0001-20091222-166-2016-1-4493,1,1,,,,,,,,,,,,,,,,,,account sub,50,九州,部門
0001-20091222-166-2016-1-4493,2,,,,,,,,,,191,仮払消費税等,account,debit,90,ISO4217:JPY,2009-12-22,tax,,,,,
0001-20091222-166-2016-1-4493,2,1,,,,,,,,,,,,,,,,,,account sub,50,九州,部門
0001-20091222-166-2016-1-4493,3,,,,,,,,,,111,現金,account,credit,1890,ISO4217:JPY,2009-12-22,proposed,ダスキン代,,,,
0001-20091222-166-2016-1-4493,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091222-170-2017-1-4495,,,0001-20091222-170-2017-1-4495,entries,2017-4495,2008-08-19,manual,gj,General,170,,,,,,,,,,,,,
0001-20091222-170-2017-1-4495,1,,,,,,,,,,739,新聞図書費,account,debit,2864,ISO4217:JPY,2009-12-22,proposed,新聞代,,,,
0001-20091222-170-2017-1-4495,1,1,,,,,,,,,,,,,,,,,,account sub,50,九州,部門
0001-20091222-170-2017-1-4495,2,,,,,,,,,,191,仮払消費税等,account,debit,143,ISO4217:JPY,2009-12-22,tax,,,,,
0001-20091222-170-2017-1-4495,2,1,,,,,,,,,,,,,,,,,,account sub,50,九州,部門
0001-20091222-170-2017-1-4495,3,,,,,,,,,,111,現金,account,credit,3007,ISO4217:JPY,2009-12-22,proposed,新聞代,,,,
0001-20091222-170-2017-1-4495,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091222-35-2005-1-4471,,,0001-20091222-35-2005-1-4471,entries,2005-4471,2008-08-19,manual,gj,General,35,,,,,,,,,,,,,
0001-20091222-35-2005-1-4471,1,,,,,,,,,,739,新聞図書費,account,debit,3739,ISO4217:JPY,2009-12-22,proposed,新聞代,,,,
0001-20091222-35-2005-1-4471,1,1,,,,,,,,,,,,,,,,,,account sub,10,札幌,部門
0001-20091222-35-2005-1-4471,2,,,,,,,,,,191,仮払消費税等,account,debit,186,ISO4217:JPY,2009-12-22,tax,,,,,
0001-20091222-35-2005-1-4471,2,1,,,,,,,,,,,,,,,,,,account sub,10,札幌,部門
0001-20091222-35-2005-1-4471,3,,,,,,,,,,111,現金,account,credit,3925,ISO4217:JPY,2009-12-22,proposed,新聞代,,,,
0001-20091222-35-2005-1-4471,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091222-53-2006-1-4473,,,0001-20091222-53-2006-1-4473,entries,2006-4473,2008-08-19,manual,gj,General,53,,,,,,,,,,,,,
0001-20091222-53-2006-1-4473,1,,,,,,,,,,740,車両費,account,debit,381,ISO4217:JPY,2009-12-22,proposed,高速代,,,,
0001-20091222-53-2006-1-4473,1,1,,,,,,,,,,,,,,,,,,account sub,20,東京,部門
0001-20091222-53-2006-1-4473,2,,,,,,,,,,191,仮払消費税等,account,debit,19,ISO4217:JPY,2009-12-22,tax,,,,,
0001-20091222-53-2006-1-4473,2,1,,,,,,,,,,,,,,,,,,account sub,20,東京,部門
0001-20091222-53-2006-1-4473,3,,,,,,,,,,111,現金,account,credit,2250,ISO4217:JPY,2009-12-22,proposed,高速代,,,,
0001-20091222-53-2006-1-4473,3,1,,,,,,,,,,,,,,,,,,account sub,0,共通部門,部門
0001-20091222-53-2006-1-4473,4,,,,,,,,,,740,車両費,account,debit,1762,ISO4217:JPY,2009-12-22,proposed,駐車代,,,,
0001-20091222-53-2006-1-4473,4,1,,,,,,,,,,,,,,,,,,account sub,20,東京,部門
0001-20091222-53-2006-1-4473,5,,,,,,,,,,191,仮払消費税等,account,debit,88,ISO4217:JPY,2009-12-22,tax,,,,,
0001-20091222-53-2006-1-4473,5,1,,,,,,,,,,,,,,,,,,account sub,20,東京,部門
0001-20091222-72-2007-1-4475,,,0001-20091222-72-2007-1-4475,entries,2007-4475,2008-08-19,manual,gj,General,72,,,,,,,,,,,,,
